gender,id_drug_i,id_drug_j,patient,name_i,name_j,sum(len_i),sum(len_j),sum(len_ij),mean(len_ij),std(len_ij),sum(tau),class_i,class_j,ddi_description,ddi_severity,patient-drug_i,patient-drug_j,gamma-drug_ij,gamma-drug_ji,tau-norm
Female,DB00843,DB01621,2,Donepezil,Pipotiazine,398148,1674,7,3.5,2.12132034355964,0.138502913491708,Piperidines,Benzothiazines,,None,20878,132,9.57946163425616e-05,0.0151515151515152,0.0692514567458539
Female,DB00572,DB00674,1,Atropine,Galantamine,90,163180,1,1,0,0.032258064516129,Tropane alkaloids,Amaryllidaceae alkaloids,The therapeutic efficacy of Atropine can be decreased when used in combination with Galantamine.,Moderate,81,8553,0.0123456790123457,0.000116918040453642,0.032258064516129
Female,DB00091,DB00615,1,Cyclosporine,Rifabutin,52402,594,2,2,0,0.0689655172413793,Peptidomimetics,Macrolactams,The metabolism of Cyclosporine can be increased when combined with Rifabutin.,None,3416,205,0.000292740046838407,0.0048780487804878,0.0689655172413793
Female,DB00280,DB00571,3,Disopyramide,Propranolol,1683,661738,30,10,6.92820323027551,1.77532467532467,Pyridines and derivatives,Naphthalenes,Disopyramide may increase the bradycardic activities of Propranolol.,Major,105,60205,0.0285714285714286,4.98297483597708e-05,0.591774891774892
Female,DB00598,DB00983,37,Labetalol,Formoterol,38812,1026350,88,2.37837837837838,2.7320256155395,5.4096441618117,Benzene and substituted derivatives,Benzene and substituted derivatives,Labetalol may decrease the vasoconstricting activities of Formoterol.,Major,6051,159170,0.00611469178648157,0.000232455864798643,0.146206598967884
Female,DB00333,DB00794,1,Methadone,Primidone,3438,15000,2,2,0,0.222222222222222,Benzene and substituted derivatives,Diazines,The serum concentration of Methadone can be decreased when it is combined with Primidone.,Major,473,1497,0.00211416490486258,0.000668002672010688,0.222222222222222
Female,DB00813,DB01026,26,Fentanyl,Ketoconazole,791904,9198,41,1.57692307692308,1.6774522806465,3.05123545273091,Piperidines,Diazinanes,The serum concentration of Fentanyl can be increased when it is combined with Ketoconazole.,Major,71235,6750,0.0003649891205166,0.00385185185185185,0.117355209720419
Female,DB00672,DB01296,4,Chlorpropamide,Glucosamine,1712,380411,7,1.75,0.957427107756338,0.868290453180097,Benzene and substituted derivatives,Organooxygen compounds,,None,167,68346,0.0239520958083832,5.85257366927106e-05,0.217072613295024
Female,DB00363,DB00690,2,Clozapine,Flurazepam,7767,74528,5,2.5,2.12132034355964,0.155555555555556,Benzodiazepines,Benzodiazepines,The risk or severity of adverse effects can be increased when Flurazepam is combined with Clozapine.,Major,496,5819,0.00403225806451613,0.000343701666953085,0.0777777777777778
Female,DB00363,DB00537,16,Clozapine,Ciprofloxacin,7767,577433,24,1.5,1.09544511501033,1.72414506916795,Benzodiazepines,Quinolines and derivatives,Ciprofloxacin may increase the QTc-prolonging activities of Clozapine.,Major,496,375081,0.032258064516129,4.26574526568928e-05,0.107759066822997
Female,DB00209,DB00920,4,Trospium,Ketotifen,27963,16191,14,3.5,4.35889894354067,1.07300744371823,Benzene and substituted derivatives,Cycloheptathiophenes,,None,2939,3990,0.00136100714528751,0.00100250626566416,0.268251860929557
Female,DB00252,DB00501,2,Phenytoin,Cimetidine,90234,2086,2,1,0,0.523809523809524,Azolidines,Azoles,The risk or severity of adverse effects can be increased when Cimetidine is combined with Phenytoin.,Major,4475,662,0.000446927374301676,0.00302114803625378,0.261904761904762
Female,DB00091,DB00208,2,Cyclosporine,Ticlopidine,52402,13820,84,42,57.9827560572969,0.677598083258461,Peptidomimetics,Thienopyridines,The metabolism of Cyclosporine can be decreased when combined with Ticlopidine.,Moderate,3416,873,0.000585480093676815,0.00229095074455899,0.33879904162923
Female,DB00091,DB00622,6,Cyclosporine,Nicardipine,52402,94521,11,1.83333333333333,1.16904519445001,1.26261193001791,Peptidomimetics,Pyridines and derivatives,The metabolism of Nicardipine can be decreased when combined with Cyclosporine.,Moderate,3416,7906,0.00175644028103044,0.000758917278016696,0.210435321669651
Female,DB00209,DB00950,5,Trospium,Fexofenadine,27963,31023,9,1.8,1.30384048104053,0.261002159620283,Benzene and substituted derivatives,Benzene and substituted derivatives,,None,2939,6430,0.00170125893160939,0.000777604976671851,0.0522004319240567
Female,DB00091,DB00227,9,Cyclosporine,Lovastatin,52402,396175,36,4,4.74341649025257,1.37888180172233,Peptidomimetics,Lactones,The serum concentration of Lovastatin can be increased when it is combined with Cyclosporine.,Major,3416,18070,0.00263466042154567,0.000498063087991146,0.153209089080259
Female,DB00176,DB00320,10,Fluvoxamine,Dihydroergotamine,111311,45970,22,2.2,1.75119007154183,0.930936354796375,Benzene and substituted derivatives,Ergoline and derivatives,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Fluvoxamine.,Major,6760,11315,0.0014792899408284,0.000883782589482987,0.0930936354796375
Female,DB01001,DB01580,12,Salbutamol,Oxprenolol,1796106,4185,29,2.41666666666667,4.05548636996473,1.23776415185672,Benzene and substituted derivatives,Phenol ethers,Oxprenolol may decrease the bronchodilatory activities of Salbutamol.,None,447781,247,2.67988145991009e-05,0.048582995951417,0.103147012654727
Female,DB00343,DB00490,3,Diltiazem,Buspirone,630673,641,3,1,0,0.825,Benzothiazepines,Diazinanes,The metabolism of Buspirone can be decreased when combined with Diltiazem.,Moderate,34261,204,8.75631184145238e-05,0.0147058823529412,0.275
Female,DB00434,DB00989,4,Cyproheptadine,Rivastigmine,2406,214186,7,1.75,0.957427107756338,0.87689393939394,Dibenzocycloheptenes,Benzene and substituted derivatives,,Moderate,715,17390,0.00559440559440559,0.000230017251293847,0.219223484848485
Female,DB00209,DB00967,22,Trospium,Desloratadine,27963,337213,139,6.31818181818182,15.7098281753398,4.4063549959487,Benzene and substituted derivatives,Benzocycloheptapyridines,The risk or severity of adverse effects can be increased when Trospium is combined with Desloratadine.,None,2939,128880,0.00748553929908132,0.000170701427684668,0.200288863452214
Female,DB00252,DB00254,18,Phenytoin,Doxycycline,90234,86956,27,1.5,1.65387246111877,1.80107462933412,Azolidines,Tetracyclines,The serum concentration of Doxycycline can be decreased when it is combined with Phenytoin.,Moderate,4475,56755,0.00402234636871508,0.000317152673773236,0.100059701629673
Female,DB00199,DB00320,27,Erythromycin,Dihydroergotamine,73946,45970,31,1.14814814814815,0.362013992898246,4.66152149500428,Organooxygen compounds,Ergoline and derivatives,The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Erythromycin.,Major,50846,11315,0.000531015222436377,0.00238621299160407,0.172648944259418
Female,DB00641,DB00976,20,Simvastatin,Telithromycin,11931991,990,21,1.05,0.223606797749979,1.66382624375543,Lactones,Organooxygen compounds,The serum concentration of Simvastatin can be increased when it is combined with Telithromycin.,Major,441895,718,4.52596204980821e-05,0.0278551532033426,0.0831913121877714
Female,DB00912,DB01045,16,Repaglinide,Rifampicin,414579,18803,33,2.0625,1.52616076042685,1.71609528968297,Piperidines,Macrolactams,The serum concentration of Repaglinide can be decreased when it is combined with Rifampicin.,Moderate,28570,7158,0.00056002800140007,0.00223526124615814,0.107255955605185
Female,DB00176,DB00333,2,Fluvoxamine,Methadone,111311,3438,19,9.5,12.0208152801713,0.333333333333333,Benzene and substituted derivatives,Benzene and substituted derivatives,The metabolism of Methadone can be decreased when combined with Fluvoxamine.,Moderate,6760,473,0.00029585798816568,0.00422832980972516,0.166666666666666
Female,DB00252,DB00976,2,Phenytoin,Telithromycin,90234,990,3,1.5,0.707106781186548,0.0941558441558441,Azolidines,Organooxygen compounds,The metabolism of Telithromycin can be increased when combined with Phenytoin.,Major,4475,718,0.000446927374301676,0.00278551532033426,0.0470779220779221
Female,DB00252,DB00286,3,Phenytoin,Conjugated estrogens,90234,10121,33,11,5.56776436283002,0.5625,Azolidines,,The therapeutic efficacy of Conjugated estrogens can be decreased when used in combination with Phenytoin.,Moderate,4475,1628,0.000670391061452514,0.00184275184275184,0.1875
Female,DB00682,DB01628,32,Warfarin,Etoricoxib,135760,253120,102,3.1875,8.04999499098221,2.99967325614857,Coumarins and derivatives,Pyridines and derivatives,Etoricoxib may increase the anticoagulant activities of Warfarin.,None,9315,90175,0.00343531937734836,0.000354865539229276,0.0937397892546427
Female,DB00264,DB00554,5,Metoprolol,Piroxicam,76801,14345,27,5.4,6.38748776906852,1.04553091397849,Phenols,Benzothiazines,Piroxicam may decrease the antihypertensive activities of Metoprolol.,Moderate,3831,5357,0.0013051422605064,0.000933358222885944,0.209106182795699
Female,DB00623,DB01137,15,Fluphenazine,Levofloxacin,10036,329198,19,1.26666666666667,0.79880863671798,2.19578015224797,Benzothiazines,Quinolines and derivatives,,Moderate,855,216145,0.0175438596491228,6.93978579194522e-05,0.146385343483198
Female,DB00277,DB00489,4,Theophylline,Sotalol,33041,37204,11,2.75,3.5,0.992906178489703,Imidazopyrimidines,Benzene and substituted derivatives,Sotalol may decrease the bronchodilatory activities of Theophylline.,Major,6203,2138,0.000644849266483959,0.00187090739008419,0.248226544622426
Female,DB00661,DB01580,2,Verapamil,Oxprenolol,265287,4185,2,1,0,0.0511215440792905,Benzene and substituted derivatives,Phenol ethers,Verapamil may increase the hypotensive activities of Oxprenolol.,None,13436,247,0.000148853825543316,0.00809716599190283,0.0255607720396453
Female,DB00252,DB00401,1,Phenytoin,Nisoldipine,90234,4658,1,1,0,0.166666666666667,Azolidines,Pyridines and derivatives,The metabolism of Nisoldipine can be increased when combined with Phenytoin.,Major,4475,186,0.000223463687150838,0.00537634408602151,0.166666666666667
Female,DB00199,DB00696,31,Erythromycin,Ergotamine,73946,89763,33,1.06451612903226,0.249731038114707,5.10715146216411,Organooxygen compounds,Ergoline and derivatives,The risk or severity of adverse effects can be increased when Ergotamine is combined with Erythromycin.,Major,50846,15819,0.000609684144278803,0.00195966875276566,0.164746821360132
Female,DB00863,DB01026,38,Ranitidine,Ketoconazole,1255387,9198,41,1.07894736842105,0.358795202246421,9.42424882700213,Organonitrogen compounds,Diazinanes,The serum concentration of Ketoconazole can be decreased when it is combined with Ranitidine.,Moderate,179654,6750,0.000211517695125074,0.00562962962962963,0.248006548079003
Female,DB00176,DB00252,6,Fluvoxamine,Phenytoin,111311,90234,69,11.5,19.2119754320059,2.79264927221685,Benzene and substituted derivatives,Azolidines,The serum concentration of Phenytoin can be increased when it is combined with Fluvoxamine.,Moderate,6760,4475,0.000887573964497041,0.00134078212290503,0.465441545369475
Female,DB00196,DB00540,21,Fluconazole,Nortriptyline,225143,37282,34,1.61904761904762,1.59612626305661,3.03636604380285,Benzene and substituted derivatives,Dibenzocycloheptenes,The metabolism of Nortriptyline can be decreased when combined with Fluconazole.,Moderate,133770,2783,0.000156985871271586,0.00754581386992454,0.144588859228707
Female,DB00364,DB01167,39,Sucralfate,Itraconazole,47907,130023,42,1.07692307692308,0.354268362790828,12.4735340313281,Organooxygen compounds,Diazinanes,Sucralfate can cause a decrease in the absorption of Itraconazole resulting in a reduced serum concentration and potentially a decrease in efficacy.,None,17925,71882,0.00217573221757322,0.000542555855429732,0.319834205931491
Female,DB00736,DB01026,25,Esomeprazole,Ketoconazole,705603,9198,26,1.04,0.2,5.21016801935764,Benzimidazoles,Diazinanes,The serum concentration of Ketoconazole can be decreased when it is combined with Esomeprazole.,Moderate,78456,6750,0.00031864994391761,0.0037037037037037,0.208406720774306
Female,DB00477,DB01200,3,Chlorpromazine,Bromocriptine,17115,12981,11,3.66666666666667,4.61880215351701,1.66666666666667,Benzothiazines,Ergoline and derivatives,The therapeutic efficacy of Chlorpromazine can be decreased when used in combination with Bromocriptine.,Moderate,2120,3616,0.00141509433962264,0.000829646017699115,0.555555555555556
Female,DB00501,DB01115,4,Cimetidine,Nifedipine,2086,317989,16,4,6,0.584092252310337,Azoles,Pyridines and derivatives,The serum concentration of Nifedipine can be increased when it is combined with Cimetidine.,Moderate,662,20803,0.00604229607250755,0.000192279959621208,0.146023063077584
Female,DB00668,DB01136,22,Epinephrine,Carvedilol,34196,754071,38,1.72727272727273,1.35160638754033,1.51595075767536,Phenols,Indoles and derivatives,Epinephrine may increase the atrioventricular blocking (AV block) activities of Carvedilol.,Major,13194,31584,0.00166742458693345,0.000696555217831814,0.0689068526216071
Female,DB00683,DB01045,8,Midazolam,Rifampicin,75405,18803,11,1.375,0.517549169506766,2.79413544682087,Benzodiazepines,Macrolactams,The metabolism of Midazolam can be increased when combined with Rifampicin.,Minor,7757,7158,0.00103132654376692,0.00111763062307907,0.349266930852609
Female,DB00105,DB00277,1,Interferon alfa-2b,Theophylline,1349,33041,2,2,0,0.0512820512820513,Carboxylic Acids and Derivatives,Imidazopyrimidines,The metabolism of Theophylline can be decreased when combined with Interferon Alfa-2b. Recombinant.,Moderate,140,6203,0.00714285714285714,0.00016121231662099,0.0512820512820513
Female,DB00492,DB00697,11,Fosinopril,Tizanidine,69287,78319,30,2.72727272727273,4.45176165334374,2.91005320437139,,Benzothiadiazoles,The risk or severity of hypotension can be increased when Tizanidine is combined with Fosinopril.,Major,2951,35629,0.00372754998305659,0.000308737264587836,0.26455029130649
Female,DB00822,DB00951,7,Disulfiram,Isoniazid,39247,23147,9,1.28571428571429,0.487950036474267,1.04984802431611,Organonitrogen compounds,Pyridines and derivatives,The risk or severity of adverse effects can be increased when Disulfiram is combined with Isoniazid.,Moderate,5588,7733,0.00125268432355047,0.000905211431527221,0.149978289188016
Female,DB00199,DB00864,40,Erythromycin,Tacrolimus,73946,172007,45,1.125,0.515776735638242,9.47139735459401,Organooxygen compounds,Macrolide lactams,The serum concentration of Tacrolimus can be increased when it is combined with Erythromycin.,Major,50846,27839,0.000786689218424261,0.00143683321958404,0.23678493386485
Female,DB00850,DB00989,7,Perphenazine,Rivastigmine,29873,214186,48,6.85714285714286,4.18045338165497,1.41360452892601,Benzothiazines,Benzene and substituted derivatives,,Moderate,2501,17390,0.00279888044782087,0.000402530189764232,0.201943504132287
Female,DB00871,DB01203,26,Terbutaline,Nadolol,182723,44244,27,1.03846153846154,0.196116135138184,3.89384837951984,Phenols,Tetralins,,Major,84485,7176,0.000307746937326153,0.0036231884057971,0.149763399212302
Female,DB00209,DB01624,2,Trospium,Zuclopenthixol,27963,25789,22,11,9.89949493661167,0.507002801120449,Benzene and substituted derivatives,Benzothiopyrans,,None,2939,1221,0.000680503572643756,0.00163800163800164,0.253501400560224
Female,DB00091,DB00222,8,Cyclosporine,Glimepiride,52402,205224,18,2.25,1.38873014965883,0.603781080478043,Peptidomimetics,Benzene and substituted derivatives,The metabolism of Glimepiride can be decreased when combined with Cyclosporine.,Moderate,3416,16811,0.00234192037470726,0.000475878888822795,0.0754726350597554
Female,DB00843,DB01069,1,Donepezil,Promethazine,398148,65,1,1,0,0.142857142857143,Piperidines,Benzothiazines,,Moderate,20878,43,4.78973081712808e-05,0.0232558139534884,0.142857142857143
Female,DB00280,DB00674,1,Disopyramide,Galantamine,1683,163180,50,50,0,0.704225352112676,Pyridines and derivatives,Amaryllidaceae alkaloids,Galantamine may increase the QTc-prolonging activities of Disopyramide.,Moderate,105,8553,0.00952380952380952,0.000116918040453642,0.704225352112676
Female,DB00924,DB01367,33,Cyclobenzaprine,Rasagiline,295745,101106,94,2.84848484848485,6.8242271179655,3.03884816375045,Dibenzocycloheptenes,Indanes,Cyclobenzaprine may increase the serotonergic activities of Rasagiline.,Major,182171,5369,0.000181148481371898,0.00614639597690445,0.0920863079924379
Female,DB00196,DB00700,26,Fluconazole,Eplerenone,225143,61011,30,1.15384615384615,0.464095480892257,2.01645693115096,Benzene and substituted derivatives,Steroids and steroid derivatives,The serum concentration of Eplerenone can be increased when it is combined with Fluconazole.,Moderate,133770,4577,0.000194363459669582,0.00568057679702862,0.0775560358134983
Female,DB00214,DB00479,5,Torasemide,Amikacin,1489206,323,6,1.2,0.447213595499958,0.225279866332498,Pyridines and derivatives,Organooxygen compounds,The serum concentration of Amikacin can be increased when it is combined with Torasemide.,Major,91636,251,5.45637085861452e-05,0.0199203187250996,0.0450559732664996
Female,DB00400,DB00945,21,Griseofulvin,Acetylsalicylic acid,1633,7766046,27,1.28571428571429,0.902377811277357,0.632480091028566,Benzofurans,Benzene and substituted derivatives,,Minor,1172,346676,0.0179180887372014,6.05752922036714e-05,0.0301180995727888
Female,DB00193,DB01171,11,Tramadol,Moclobemide,3069239,3164,61,5.54545454545455,9.54320319770711,1.3863757106881,Phenol ethers,Benzene and substituted derivatives,Tramadol may increase the neuroexcitatory activities of Moclobemide.,None,498361,226,2.20723531737034e-05,0.0486725663716814,0.1260341555171
Female,DB00776,DB01023,5,Oxcarbazepine,Felodipine,113028,70817,40,8,5.52268050859363,1.18441734417344,Benzazepines,Pyridines and derivatives,,Moderate,8777,2652,0.000569670730317876,0.00188536953242836,0.236883468834688
Female,DB00199,DB01023,12,Erythromycin,Felodipine,73946,70817,12,1,0,1.89397137792243,Organooxygen compounds,Pyridines and derivatives,The metabolism of Felodipine can be decreased when combined with Erythromycin.,Moderate,50846,2652,0.000236006765527278,0.00452488687782805,0.157830948160203
Female,DB00176,DB00697,16,Fluvoxamine,Tizanidine,111311,78319,16,1,0,2.06577690248954,Benzene and substituted derivatives,Benzothiadiazoles,The serum concentration of Tizanidine can be increased when it is combined with Fluvoxamine.,Major,6760,35629,0.00236686390532544,0.000449072384855034,0.129111056405596
Female,DB01016,DB01045,16,Glyburide,Rifampicin,453949,18803,25,1.5625,0.727438428093173,2.28076923076923,Benzene and substituted derivatives,Macrolactams,The serum concentration of Glyburide can be decreased when it is combined with Rifampicin.,Moderate,33865,7158,0.000472464196072641,0.00223526124615814,0.142548076923077
Female,DB00390,DB00976,6,Digoxin,Telithromycin,514629,990,6,1,0,1.55710529737226,Steroids and steroid derivatives,Organooxygen compounds,The metabolism of Digoxin can be decreased when combined with Telithromycin.,Moderate,47622,718,0.000125992188484314,0.00835654596100279,0.259517549562043
Female,DB00712,DB01418,12,Flurbiprofen,Acenocoumarol,6278,1998848,19,1.58333333333333,1.44337567297406,1.19093865701051,Benzene and substituted derivatives,Coumarins and derivatives,Flurbiprofen may increase the anticoagulant activities of Acenocoumarol.,None,1411,97333,0.00850460666194188,0.000123288093452375,0.099244888084209
Female,DB00363,DB00989,3,Clozapine,Rivastigmine,7767,214186,12,4,4.35889894354067,0.819875776397516,Benzodiazepines,Benzene and substituted derivatives,,Moderate,496,17390,0.00604838709677419,0.000172512938470385,0.273291925465839
Female,DB00363,DB00683,2,Clozapine,Midazolam,7767,75405,23,11.5,14.8492424049175,0.64957264957265,Benzodiazepines,Benzodiazepines,The risk or severity of adverse effects can be increased when Midazolam is combined with Clozapine.,Major,496,7757,0.00403225806451613,0.00025783163594173,0.324786324786325
Female,DB00367,DB00564,46,Levonorgestrel,Carbamazepine,991769,249511,113,2.45652173913043,2.70560341792223,6.96947549340222,Steroids and steroid derivatives,Benzazepines,The therapeutic efficacy of Levonorgestrel can be decreased when used in combination with Carbamazepine.,Major,131263,15517,0.000350441480081973,0.00296449055874203,0.151510336813092
Female,DB00501,DB00690,2,Cimetidine,Flurazepam,2086,74528,14,7,8.48528137423857,0.278070175438596,Azoles,Benzodiazepines,,Moderate,662,5819,0.00302114803625378,0.000343701666953085,0.139035087719298
Female,DB00318,DB00704,29,Codeine,Naltrexone,1159890,6598,30,1.03448275862069,0.185695338177052,7.51825701526645,Morphinans,Phenanthrenes and derivatives,The therapeutic efficacy of Codeine can be decreased when used in combination with Naltrexone.,Major,621512,1312,4.66604023735664e-05,0.0221036585365854,0.25925024190574
Female,DB00286,DB00635,26,Conjugated estrogens,Prednisone,10121,1062186,37,1.42307692307692,1.9631215331319,4.09846060073547,,Steroids and steroid derivatives,The serum concentration of Prednisone can be increased when it is combined with Conjugated estrogens.,Moderate,1628,402642,0.015970515970516,6.457349208478e-05,0.157633100028287
Female,DB01026,DB01418,26,Ketoconazole,Acenocoumarol,9198,1998848,34,1.30769230769231,1.04954202466526,3.60429982952647,Diazinanes,Coumarins and derivatives,The serum concentration of Acenocoumarol can be increased when it is combined with Ketoconazole.,None,6750,97333,0.00385185185185185,0.000267124202480145,0.138626916520249
Female,DB00545,DB01234,9,Pyridostigmine,Dexamethasone,28777,73124,9,1,0,1.92204230417253,Pyridines and derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Dexamethasone is combined with Pyridostigmine.,Moderate,1939,40689,0.00464156781846313,0.0002211900022119,0.21356025601917
Female,DB00977,DB01026,36,Ethinylestradiol,Ketoconazole,1346179,9198,37,1.02777777777778,0.166666666666667,5.93497614469086,Steroids and steroid derivatives,Diazinanes,The metabolism of Ethinyl Estradiol can be decreased when combined with Ketoconazole.,Moderate,188662,6750,0.000190817440714081,0.00533333333333333,0.164860448463635
Female,DB00443,DB00545,5,Betamethasone,Pyridostigmine,16617,28777,5,1,0,0.24503071454291,Steroids and steroid derivatives,Pyridines and derivatives,The risk or severity of adverse effects can be increased when Betamethasone is combined with Pyridostigmine.,Moderate,12720,1939,0.000393081761006289,0.00257864878803507,0.0490061429085819
Female,DB00564,DB00951,11,Carbamazepine,Isoniazid,249511,23147,19,1.72727272727273,1.1908743922773,3.05882527264106,Benzazepines,Pyridines and derivatives,The metabolism of Carbamazepine can be decreased when combined with Isoniazid.,Moderate,15517,7733,0.000708899916220919,0.00142247510668563,0.278075024785551
Female,DB00343,DB00877,4,Diltiazem,Sirolimus,630673,7471,49,12.25,14.4539498638492,1.77633442265795,Benzothiazepines,Macrolide lactams,The metabolism of Sirolimus can be decreased when combined with Diltiazem.,Moderate,34261,465,0.000116750824552698,0.00860215053763441,0.444083605664488
Female,DB00759,DB01418,32,Tetracycline,Acenocoumarol,11138,1998848,35,1.09375,0.39015092199748,1.82774754185251,Tetracyclines,Coumarins and derivatives,,None,10723,97333,0.00298423948521869,0.000328768249206333,0.0571171106828911
Female,DB00697,DB00843,27,Tizanidine,Donepezil,78319,398148,166,6.14814814814815,15.4339877286454,3.08696051516943,Benzothiadiazoles,Piperidines,Tizanidine may increase the bradycardic activities of Donepezil.,Moderate,35629,20878,0.00075780964944287,0.00129322732062458,0.114331870932201
Female,DB00697,DB00881,14,Tizanidine,Quinapril,78319,147731,30,2.14285714285714,4.27617987059879,0.694167902527531,Benzothiadiazoles,Carboxylic acids and derivatives,The risk or severity of hypotension can be increased when Tizanidine is combined with Quinapril.,Major,35629,5658,0.000392938336748155,0.00247437256981265,0.0495834216091094
Female,DB00318,DB00501,20,Codeine,Cimetidine,1159890,2086,27,1.35,1.56524758424985,5.72676989130191,Morphinans,Azoles,The therapeutic efficacy of Codeine can be decreased when used in combination with Cimetidine.,Moderate,621512,662,3.21795878438389e-05,0.0302114803625378,0.286338494565096
Female,DB00375,DB00390,8,Colestipol,Digoxin,14394,514629,50,6.25,6.7981089807597,1.02747176814341,Epoxides,Steroids and steroid derivatives,Colestipol can cause a decrease in the absorption of Digoxin resulting in a reduced serum concentration and potentially a decrease in efficacy.,Moderate,1412,47622,0.0056657223796034,0.000167989584645752,0.128433971017926
Female,DB00843,DB00850,7,Donepezil,Perphenazine,398148,29873,28,4,6.27162924074226,0.736747218163425,Piperidines,Benzothiazines,,Moderate,20878,2501,0.000335281157198965,0.00279888044782087,0.105249602594775
Female,DB00860,DB01174,11,Prednisolone,Phenobarbital,59693,137575,33,3,3.5213633723318,0.616581149141427,Steroids and steroid derivatives,Diazines,The serum concentration of Prednisolone can be decreased when it is combined with Phenobarbital.,Moderate,32102,4027,0.000342657778331568,0.00273156195679166,0.0560528317401297
Female,DB00682,DB01167,25,Warfarin,Itraconazole,135760,130023,29,1.16,0.472581562625261,1.75337489222164,Coumarins and derivatives,Diazinanes,The serum concentration of Warfarin can be increased when it is combined with Itraconazole.,Moderate,9315,71882,0.00268384326355341,0.000347792215019059,0.0701349956888656
Female,DB00554,DB01418,22,Piroxicam,Acenocoumarol,14345,1998848,53,2.40909090909091,4.4471402358208,4.15457372003547,Benzothiazines,Coumarins and derivatives,Piroxicam may increase the anticoagulant activities of Acenocoumarol.,None,5357,97333,0.00410677618069815,0.000226028171329354,0.188844260001612
Female,DB00863,DB01035,1,Ranitidine,Procainamide,1255387,10,1,1,0,0.5,Organonitrogen compounds,Benzene and substituted derivatives,The serum concentration of Procainamide can be increased when it is combined with Ranitidine.,Moderate,179654,6,5.56625513487036e-06,0.166666666666667,0.5
Female,DB00254,DB00682,22,Doxycycline,Warfarin,86956,135760,30,1.36363636363636,1.49747261825525,1.48528973414043,Tetracyclines,Coumarins and derivatives,The metabolism of Warfarin can be decreased when combined with Doxycycline.,Moderate,56755,9315,0.000387631045722844,0.002361782071927,0.0675131697336557
Female,DB00482,DB01045,25,Celecoxib,Rifampicin,282865,18803,46,1.84,1.77200451466693,6.03007730413915,Azoles,Macrolactams,The metabolism of Celecoxib can be increased when combined with Rifampicin.,Moderate,97053,7158,0.000257591213048541,0.0034925956971221,0.241203092165566
Female,DB00544,DB00682,4,Fluorouracil,Warfarin,2699,135760,5,1.25,0.5,0.320874861572536,Diazines,Coumarins and derivatives,The serum concentration of Warfarin can be increased when it is combined with Fluorouracil.,Major,1914,9315,0.00208986415882968,0.000429414922168545,0.080218715393134
Female,DB01211,DB01590,10,Clarithromycin,Everolimus,351023,9552,13,1.3,0.948683298050514,0.350854293509388,Organooxygen compounds,Macrolide lactams,The serum concentration of Everolimus can be increased when it is combined with Clarithromycin.,Major,264953,421,3.77425430170634e-05,0.0237529691211401,0.0350854293509388
Female,DB00571,DB00672,3,Propranolol,Chlorpropamide,661738,1712,7,2.33333333333333,1.52752523165195,0.649643330597815,Naphthalenes,Benzene and substituted derivatives,Propranolol may increase the hypoglycemic activities of Chlorpropamide.,Moderate,60205,167,4.98297483597708e-05,0.0179640718562874,0.216547776865938
Female,DB00615,DB00641,9,Rifabutin,Simvastatin,594,11931991,13,1.44444444444444,0.881917103688197,0.452542634450529,Macrolactams,Lactones,The metabolism of Simvastatin can be increased when combined with Rifabutin.,None,205,441895,0.0439024390243902,2.0366829224137e-05,0.0502825149389477
Female,DB00502,DB01026,15,Haloperidol,Ketoconazole,200352,9198,20,1.33333333333333,1.04653623694457,4.9628297141455,Organooxygen compounds,Diazinanes,The metabolism of Haloperidol can be decreased when combined with Ketoconazole.,Major,37406,6750,0.000401005186333743,0.00222222222222222,0.330855314276367
Female,DB00215,DB01171,7,Citalopram,Moclobemide,3132167,3164,21,3,2.23606797749979,1.09645182664985,Benzene and substituted derivatives,Benzene and substituted derivatives,The serum concentration of Citalopram can be increased when it is combined with Moclobemide.,None,243327,226,2.87678720405052e-05,0.0309734513274336,0.156635975235692
Female,DB00091,DB00795,3,Cyclosporine,Sulfasalazine,52402,46139,9,3,1,0.206455060879264,Peptidomimetics,Azobenzenes,Sulfasalazine may increase the nephrotoxic activities of Cyclosporine.,Major,3416,2959,0.000878220140515222,0.00101385603244339,0.0688183536264213
Female,DB00945,DB01384,2,Acetylsalicylic acid,Paramethasone,7766046,13,2,1,0,1.01,Benzene and substituted derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Paramethasone.,None,346676,13,5.76907544796871e-06,0.153846153846154,0.505
Female,DB00277,DB01321,9,Theophylline,Josamycin,33041,18420,18,2,2.64575131106459,5.20045567653266,Imidazopyrimidines,Organooxygen compounds,The metabolism of Theophylline can be decreased when combined with Josamycin.,None,6203,14800,0.00145091084958891,0.000608108108108108,0.577828408503629
Female,DB00252,DB00897,2,Phenytoin,Triazolam,90234,12445,3,1.5,0.707106781186548,0.0898039215686275,Azolidines,Benzodiazepines,The serum concentration of Phenytoin can be increased when it is combined with Triazolam.,Moderate,4475,1017,0.000446927374301676,0.00196656833824975,0.0449019607843137
